field,tile,band,pointing,exptime,MJD,magzpt_1,magzpt_2,magzpt_3,magzpt_4,seeing_1,seeing_2,seeing_3,seeing_4,deprec_mf,deprec_1,deprec_2,deprec_3,deprec_4,filename,project,obj_band,tag
LH,11,K,0_1,10.00000,55334.24054,24.07750,24.05250,24.04000,24.06580,0.63456,0.67825,0.69700,0.65887,0,0,0,0,0,w20100518_00218_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,0_0,10.00000,55334.25218,24.08960,24.07700,24.06060,24.08710,0.60204,0.63858,0.67533,0.61155,0,0,0,0,0,w20100518_00283_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,1_0,10.00000,55334.26134,24.09300,24.07800,24.06500,24.08800,0.59327,0.63382,0.66547,0.62067,63,101,101,101,101,w20100518_00347_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,0_0,10.00000,55334.27258,24.09630,24.08220,24.06960,24.08600,0.59818,0.62054,0.64519,0.61323,0,0,0,0,0,w20100518_00412_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,0_1,10.00000,55334.28184,24.08180,24.06110,24.04910,24.07310,0.61747,0.63673,0.65247,0.61724,0,0,0,0,0,w20100518_00476_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,1_0,10.00000,55334.29385,24.09280,24.07140,24.06640,24.09110,0.61268,0.61601,0.64391,0.60887,0,0,0,0,0,w20100518_00541_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,1_1,10.00000,55334.30346,24.08220,24.06540,24.05880,24.06670,0.60873,0.61679,0.64768,0.61244,0,0,0,0,0,w20100518_00605_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,1_0,10.00000,55334.31508,24.09310,24.08180,24.05860,24.09580,0.59879,0.64141,0.65609,0.62107,0,0,0,0,0,w20100518_00670_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,1_1,10.00000,55334.32434,24.08030,24.07060,24.05630,24.08110,0.66755,0.68137,0.70025,0.68528,0,0,0,0,0,w20100518_00734_sf_st,U/UKIDSS/DXS28,K,LH11K
EN,7,J,0_1,10.00000,55334.49516,24.50560,24.50630,24.52420,24.53410,0.64628,0.68414,0.65432,0.69450,0,0,0,0,0,w20100518_01365_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,55334.50433,24.51000,24.50730,24.52160,24.53690,0.66487,0.68535,0.67617,0.71084,0,0,0,0,0,w20100518_01429_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,55334.51518,24.51750,24.51790,24.52720,24.54950,0.67144,0.71251,0.67791,0.72269,0,0,0,0,0,w20100518_01494_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_0,10.00000,55334.52434,24.52470,24.52540,24.53890,24.55500,0.71705,0.74507,0.72180,0.76445,0,0,0,0,0,w20100518_01558_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,55334.53755,24.50650,24.51140,24.52000,24.54210,0.71623,0.75420,0.73904,0.75203,0,0,0,0,0,w20100518_01623_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_1,10.00000,55334.54707,24.50640,24.50800,24.52130,24.53820,0.76467,0.78637,0.77620,0.79959,0,0,0,0,0,w20100518_01687_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,10,K,0_0,10.00000,55361.40935,24.07690,24.06900,24.06870,24.06890,0.81710,0.89954,0.92697,0.81080,0,0,0,0,0,w20100614_01014_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_1,10.00000,55361.41901,24.07960,24.06580,24.05830,24.06340,0.95786,1.04041,1.05969,0.97072,0,0,0,0,0,w20100614_01078_sf_st,U/UKIDSS/DXS29,K,EN10K
SA,9,K,1_1,10.00000,55361.58791,24.07870,24.06890,24.05760,24.06070,0.74226,0.83230,0.85827,0.77930,0,0,0,0,0,w20100614_01897_sf_st,U/UKIDSS/DXS30,K,SA09K
SA,9,K,1_0,10.00000,55361.59709,24.07150,24.06890,24.05350,24.05930,0.81535,0.89012,0.92140,0.86440,0,0,0,0,0,w20100614_01961_sf_st,U/UKIDSS/DXS30,K,SA09K
SA,9,K,1_1,10.00000,55361.60687,24.07500,24.06500,24.05570,24.05720,0.78095,0.84465,0.90419,0.85872,0,0,0,0,0,w20100614_02025_sf_st,U/UKIDSS/DXS30,K,SA09K
SA,9,K,0_1,10.00000,55361.61628,24.09700,24.08680,24.06880,24.08090,0.77104,0.84104,0.87450,0.83017,0,0,0,0,0,w20100614_02089_sf_st,U/UKIDSS/DXS30,K,SA09K
LH,11,K,0_1,10.00000,55362.24242,24.08460,24.07330,24.06330,24.06280,0.67685,0.73299,0.73125,0.69190,0,0,0,0,0,w20100615_00199_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,0_0,10.00000,55362.25181,24.10510,24.09090,24.08520,24.09620,0.67201,0.72213,0.74944,0.69406,0,0,0,0,0,w20100615_00263_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,0_1,10.00000,55362.26433,24.08610,24.07650,24.06070,24.06170,0.69130,0.73715,0.73936,0.70354,0,0,0,0,0,w20100615_00332_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,1_0,10.00000,55362.27362,24.11290,24.09660,24.08670,24.09590,0.70745,0.74695,0.75850,0.72763,0,0,0,0,0,w20100615_00396_sf_st,U/UKIDSS/DXS28,K,LH11K
EN,10,K,0_0,10.00000,55362.28905,24.09360,24.08730,24.07780,24.07610,0.68376,0.79063,0.86453,0.71980,0,0,0,0,0,w20100615_00462_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_1,10.00000,55362.29860,24.09560,24.09140,24.07800,24.08110,0.79319,0.89959,0.93894,0.82987,0,0,0,0,0,w20100615_00526_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_0,10.00000,55362.30899,24.08920,24.08380,24.07340,24.06940,0.66074,0.75183,0.81759,0.70525,0,0,0,0,0,w20100615_00590_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_1,10.00000,55362.31839,24.08780,24.08430,24.06790,24.07930,0.64959,0.73085,0.79406,0.69145,0,0,0,0,0,w20100615_00654_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,7,J,0_1,10.00000,55363.34442,24.50470,24.50420,24.51740,24.51380,0.70846,0.72617,0.72452,0.76667,0,0,0,0,0,w20100616_00553_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,55363.35360,24.52570,24.51410,24.52440,24.53070,0.83522,0.83161,0.84453,0.88378,0,0,0,0,0,w20100616_00617_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_0,10.00000,55363.36286,24.53660,24.53510,24.54470,24.54590,0.68893,0.69247,0.70241,0.73860,0,0,0,0,0,w20100616_00681_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,55363.37201,24.53280,24.52340,24.53540,24.53170,0.68560,0.67974,0.71168,0.74928,0,0,0,0,0,w20100616_00745_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,55363.38388,24.51050,24.50170,24.51740,24.51090,0.70255,0.69832,0.73450,0.76977,0,0,0,0,0,w20100616_00810_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_1,10.00000,55363.39353,24.48940,24.48770,24.49940,24.49440,0.77556,0.75023,0.76787,0.82270,0,0,0,0,0,w20100616_00874_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_0,10.00000,55363.40280,24.19500,24.18900,24.20200,24.20000,0.58107,0.56925,0.59423,0.62706,6,101,101,101,101,w20100616_00938_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_0,10.00000,55363.40454,24.40640,24.40510,24.41700,24.41410,0.72603,0.69924,0.71604,0.75934,0,0,0,0,0,w20100616_00941_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,55363.41373,24.09600,24.09320,24.10700,24.09950,0.81128,0.78600,0.79082,0.84382,0,0,0,0,0,w20100616_01005_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,10,K,1_0,10.00000,55371.28595,24.06720,24.06160,24.05000,24.06060,0.76399,0.84648,0.92195,0.78405,0,0,0,0,0,w20100624_00383_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_1,10.00000,55371.29528,24.06880,24.06220,24.04840,24.05860,0.80436,0.87674,0.97945,0.82962,0,0,0,0,0,w20100624_00447_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_1,10.00000,55371.40184,24.06120,24.04270,24.04320,24.04420,0.76616,0.82441,0.82273,0.75187,0,0,0,0,0,w20100624_00968_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_0,10.00000,55371.41289,24.07400,24.06500,24.05420,24.06840,0.66462,0.70796,0.73223,0.67102,0,0,0,0,0,w20100624_01034_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_1,10.00000,55371.42377,24.07280,24.06090,24.05650,24.06190,0.75516,0.79894,0.81546,0.77478,0,0,0,0,0,w20100624_01098_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_0,10.00000,55371.43338,24.07170,24.06130,24.04860,24.05280,0.67973,0.72756,0.74521,0.69668,0,0,0,0,0,w20100624_01163_sf_st,U/UKIDSS/DXS29,K,EN10K
SA,9,K,1_0,10.00000,55371.61157,24.06770,24.06070,24.05460,24.05550,0.71523,0.77907,0.81176,0.73139,0,0,0,0,0,w20100624_02171_sf_st,U/UKIDSS/DXS30,K,SA09K
SA,9,K,0_0,10.00000,55371.62083,24.04590,24.03740,24.03020,24.03280,0.76813,0.83928,0.86420,0.79832,0,0,0,0,0,w20100624_02235_sf_st,U/UKIDSS/DXS30,K,SA09K
EN,7,J,0_0,10.00000,55372.46168,24.52910,24.52110,24.53710,24.53500,0.75801,0.74667,0.73077,0.77902,0,0,0,0,0,w20100625_00937_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,55372.47112,24.52120,24.51580,24.53050,24.53090,0.77319,0.76320,0.75621,0.79339,0,0,0,0,0,w20100625_01001_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,55372.48252,24.52480,24.51980,24.53220,24.53490,0.81802,0.80925,0.78675,0.81724,0,0,0,0,0,w20100625_01065_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,55372.49168,24.52400,24.51820,24.52970,24.53860,0.81015,0.81505,0.78379,0.82319,0,0,0,0,0,w20100625_01129_sf_st,U/UKIDSS/DXS29,K,EN07J
SA,9,K,0_0,10.00000,55372.50762,24.07840,24.07440,24.06470,24.07120,0.67870,0.78857,0.86122,0.74010,0,0,0,0,0,w20100625_01198_sf_st,U/UKIDSS/DXS30,K,SA09K
SA,9,K,1_1,10.00000,55372.51704,24.08010,24.07200,24.06700,24.06860,0.65057,0.78087,0.83491,0.70081,0,0,0,0,0,w20100625_01262_sf_st,U/UKIDSS/DXS30,K,SA09K
SA,9,K,1_0,10.00000,55372.52744,24.07360,24.06940,24.05760,24.06400,0.65153,0.77208,0.84116,0.70907,0,0,0,0,0,w20100625_01326_sf_st,U/UKIDSS/DXS30,K,SA09K
SA,9,K,0_1,10.00000,55372.53697,24.08730,24.08320,24.07230,24.07930,0.64348,0.75126,0.82608,0.69444,0,0,0,0,0,w20100625_01390_sf_st,U/UKIDSS/DXS30,K,SA09K
SA,9,J,0_0,10.00000,55372.55043,24.51700,24.51100,24.52400,24.52200,0.81240,0.81632,0.84493,0.89642,6,101,101,101,101,w20100625_01454_sf_st,U/UKIDSS/DXS30,J,SA09J
EN,10,K,1_1,10.00000,55373.30579,24.05670,24.04970,24.04070,24.04990,0.77623,0.84897,0.92558,0.80364,0,0,0,0,0,w20100626_00507_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_0,10.00000,55373.31528,24.05960,24.05190,24.04820,24.04730,0.70306,0.77400,0.80913,0.70682,0,0,0,0,0,w20100626_00571_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_0,10.00000,55373.32976,24.06600,24.05340,24.04480,24.05400,0.66446,0.72895,0.80160,0.68618,0,0,0,0,0,w20100626_00638_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_1,10.00000,55373.33991,24.06690,24.06530,24.05300,24.06000,0.69867,0.76481,0.81481,0.72693,0,0,0,0,0,w20100626_00702_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_1,10.00000,55373.35210,24.05230,24.04570,24.03260,24.04020,0.63767,0.71449,0.74826,0.67265,0,0,0,0,0,w20100626_00767_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_0,10.00000,55373.36130,24.05540,24.06010,24.03940,24.04910,0.61426,0.70085,0.72472,0.63402,0,0,0,0,0,w20100626_00831_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_1,10.00000,55373.37103,24.05590,24.04750,24.03570,24.04780,0.64762,0.72403,0.74509,0.66643,0,0,0,0,0,w20100626_00895_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_1,10.00000,55373.38047,24.06490,24.05220,24.05170,24.05770,0.70903,0.78171,0.77991,0.73736,0,0,0,0,0,w20100626_00959_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_0,10.00000,55374.24814,24.06010,24.04910,24.03750,24.05000,0.81914,0.91082,0.98297,0.84186,0,0,0,0,0,w20100627_00120_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_0,10.00000,55374.25760,24.05940,24.05210,24.03190,24.04810,0.84707,0.96890,1.03396,0.87762,0,0,0,0,0,w20100627_00185_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_0,10.00000,55376.24630,24.06150,24.05560,24.04370,24.05210,0.80237,0.92716,1.01330,0.84448,0,0,0,0,0,w20100629_00141_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_1,10.00000,55376.25545,24.06780,24.05850,24.04520,24.05440,0.76190,0.86922,0.92552,0.80352,0,0,0,0,0,w20100629_00205_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,1_0,10.00000,55376.27057,24.06540,24.05890,24.05420,24.05720,0.66259,0.76196,0.83987,0.71025,0,0,0,0,0,w20100629_00275_sf_st,U/UKIDSS/DXS29,K,EN10K
EN,10,K,0_1,10.00000,55376.28027,24.07100,24.07200,24.05990,24.06870,0.68059,0.75690,0.81702,0.69813,0,0,0,0,0,w20100629_00339_sf_st,U/UKIDSS/DXS29,K,EN10K
LH,11,K,1_1,10.00000,55377.24852,24.10380,24.09900,24.09240,24.09560,0.74541,0.77307,0.79623,0.77956,0,0,0,0,0,w20100630_00153_sf_st,U/UKIDSS/DXS28,K,LH11K
LH,11,K,0_1,10.00000,55377.25770,24.09720,24.08290,24.06990,24.07300,0.72064,0.77402,0.76498,0.76275,0,0,0,0,0,w20100630_00217_sf_st,U/UKIDSS/DXS28,K,LH11K
EN,7,J,0_0,10.00000,55377.27502,24.54610,24.54330,24.54620,24.55120,0.78916,0.82998,0.86447,0.86349,0,0,0,0,0,w20100630_00289_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_1,10.00000,55377.28439,24.53290,24.52370,24.53630,24.53860,0.83109,0.86182,0.87029,0.88423,0,0,0,0,0,w20100630_00353_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,55377.29612,24.53660,24.52560,24.53820,24.54230,0.76511,0.76996,0.79843,0.82022,0,0,0,0,0,w20100630_00418_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,55377.30574,24.52940,24.52090,24.53010,24.53090,0.75151,0.76054,0.79310,0.81436,0,0,0,0,0,w20100630_00482_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_1,10.00000,55378.34664,24.52450,24.51630,24.53260,24.53150,0.81534,0.82944,0.84036,0.87577,0,0,0,0,0,w20100701_00559_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_0,10.00000,55378.35583,24.53990,24.53350,24.54530,24.54900,0.81191,0.79840,0.81667,0.84154,0,0,0,0,0,w20100701_00623_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_1,10.00000,55378.36543,24.52170,24.51780,24.53410,24.52500,0.73330,0.72383,0.73616,0.77288,0,0,0,0,0,w20100701_00688_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,55378.37462,24.53500,24.52700,24.53710,24.54220,0.71325,0.70027,0.71191,0.74552,0,0,0,0,0,w20100701_00752_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,55378.39716,24.52620,24.51810,24.53370,24.53420,0.84828,0.83812,0.82842,0.85949,0,0,0,0,0,w20100701_00846_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_0,10.00000,55378.40649,24.53840,24.52960,24.54190,24.54550,0.93366,0.93570,0.92881,0.95641,0,0,0,0,0,w20100701_00910_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_0,10.00000,55379.26558,24.55160,24.54420,24.54780,24.55680,0.87562,0.88148,0.90308,0.90802,0,0,0,0,0,w20100702_00295_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_1,10.00000,55379.27480,24.53480,24.53310,24.54350,24.54440,0.87092,0.86550,0.88138,0.89612,0,0,0,0,0,w20100702_00359_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,55379.28584,24.53830,24.52770,24.53840,24.54080,0.85843,0.86245,0.87760,0.89596,0,0,0,0,0,w20100702_00424_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,55379.29504,24.53770,24.52860,24.53590,24.54090,0.87340,0.86458,0.87390,0.90337,0,0,0,0,0,w20100702_00488_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_1,10.00000,55379.30602,24.52320,24.51400,24.52400,24.52970,0.89546,0.88459,0.88967,0.92240,0,0,0,0,0,w20100702_00553_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,0_1,10.00000,55379.31538,24.51760,24.51220,24.52570,24.52800,0.99369,0.96324,0.97378,1.00755,0,0,0,0,0,w20100702_00617_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,7,J,1_0,10.00000,55379.33027,24.51800,24.51200,24.52500,24.52300,1.00886,0.98970,0.98738,1.00554,6,101,101,101,101,w20100702_00683_sf_st,U/UKIDSS/DXS29,K,EN07J
EN,11,K,0_0,10.00000,55381.24484,24.10130,24.09420,24.07940,24.08680,0.70312,0.81195,0.87975,0.74623,0,0,0,0,0,w20100704_00121_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,1_0,10.00000,55381.25402,24.09520,24.09040,24.07690,24.08330,0.73545,0.83554,0.90587,0.76659,0,0,0,0,0,w20100704_00185_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,0_1,10.00000,55381.27073,24.09050,24.08360,24.06850,24.07790,0.66119,0.75357,0.82258,0.69400,0,0,0,0,0,w20100704_00250_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,1_1,10.00000,55381.27999,24.09730,24.08670,24.06960,24.08350,0.60759,0.70644,0.77961,0.64975,0,0,0,0,0,w20100704_00314_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,1_0,10.00000,55381.29635,24.09620,24.09130,24.08040,24.08350,0.65022,0.71225,0.76283,0.65173,0,0,0,0,0,w20100704_00380_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,0_0,10.00000,55381.30556,24.10310,24.08580,24.08060,24.09060,0.64335,0.70363,0.73332,0.66286,0,0,0,0,0,w20100704_00444_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,1_1,10.00000,55381.31769,24.09400,24.08250,24.07320,24.07900,0.66479,0.72173,0.77169,0.69216,0,0,0,0,0,w20100704_00509_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,0_1,10.00000,55381.32686,24.08320,24.07270,24.06600,24.07660,0.80018,0.84328,0.87012,0.81358,0,0,0,0,0,w20100704_00573_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,0_1,10.00000,55381.33791,24.09290,24.08060,24.06620,24.07660,0.70320,0.75663,0.79031,0.72302,0,0,0,0,0,w20100704_00638_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,1_0,10.00000,55381.34711,24.10040,24.08660,24.07000,24.08750,0.71832,0.77006,0.80446,0.73369,0,0,0,0,0,w20100704_00702_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,0_0,10.00000,55381.35675,24.09290,24.08740,24.07410,24.08120,0.72086,0.77897,0.80545,0.75171,0,0,0,0,0,w20100704_00766_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,1_1,10.00000,55381.36593,24.08730,24.07990,24.07310,24.07700,0.69558,0.75537,0.79878,0.72789,0,0,0,0,0,w20100704_00830_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,1_1,10.00000,55381.37734,24.07000,24.05470,24.05200,24.05600,0.79596,0.84492,0.86575,0.80079,0,0,0,0,0,w20100704_00895_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,0_1,10.00000,55381.38706,24.08770,24.07930,24.07010,24.07660,0.74637,0.79009,0.81662,0.75882,0,0,0,0,0,w20100704_00961_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,0_0,10.00000,55381.39790,24.09560,24.08660,24.07960,24.08650,0.71737,0.76995,0.79509,0.74818,0,0,0,0,0,w20100704_01025_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,1_0,10.00000,55381.40726,24.09390,24.08610,24.07650,24.08250,0.76814,0.80410,0.83715,0.78280,0,0,0,0,0,w20100704_01089_sf_st,U/UKIDSS/DXS29,K,EN11K
SA,9,J,0_0,10.00000,55381.50091,24.52530,24.51910,24.52680,24.53080,0.80919,0.83005,0.85167,0.88317,0,0,0,0,0,w20100704_01651_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_0,10.00000,55381.51021,24.51340,24.50220,24.51550,24.51380,0.93985,0.93284,0.94194,0.98295,0,0,0,0,0,w20100704_01715_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,0_1,10.00000,55381.54979,24.51940,24.50900,24.52070,24.51860,0.74473,0.75397,0.77369,0.82139,0,0,0,0,0,w20100704_01929_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_1,10.00000,55381.55897,24.51740,24.51390,24.52250,24.52500,0.77323,0.78843,0.79624,0.83523,0,0,0,0,0,w20100704_01993_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_0,10.00000,55381.56899,24.51150,24.50640,24.51920,24.51650,0.73721,0.75613,0.76046,0.79837,0,0,0,0,0,w20100704_02057_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,0_0,10.00000,55381.57829,24.50070,24.49570,24.50920,24.50530,0.76283,0.78026,0.77399,0.81293,0,0,0,0,0,w20100704_02121_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_1,10.00000,55381.58816,24.52230,24.51700,24.52350,24.52380,0.75163,0.75285,0.74377,0.78421,0,0,0,0,0,w20100704_02185_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,0_1,10.00000,55381.59738,24.51170,24.50500,24.51630,24.51250,0.82952,0.81686,0.79978,0.84535,0,0,0,0,0,w20100704_02249_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,0_1,10.00000,55381.60721,24.51380,24.50550,24.51800,24.51870,0.80937,0.79336,0.78968,0.84092,0,0,0,0,0,w20100704_02313_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_0,10.00000,55381.61675,24.51100,24.50520,24.51690,24.51680,0.80728,0.78862,0.77208,0.82471,0,0,0,0,0,w20100704_02377_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,0_0,10.00000,55393.51387,24.52880,24.52360,24.53360,24.53820,0.85567,0.86451,0.85091,0.87254,0,0,0,0,0,w20100716_01905_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_1,10.00000,55393.52307,24.53190,24.52060,24.53190,24.53440,0.87654,0.89340,0.87601,0.89952,0,0,0,0,0,w20100716_01969_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_1,10.00000,55393.53230,24.53530,24.52200,24.53430,24.53750,0.84944,0.85943,0.84897,0.87321,0,0,0,0,0,w20100716_02033_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,0_1,10.00000,55393.54161,24.52940,24.52090,24.53200,24.53510,0.84092,0.86260,0.84343,0.87082,0,0,0,0,0,w20100716_02097_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,0_0,10.00000,55393.55135,24.52370,24.51330,24.52430,24.52830,0.88024,0.88896,0.87869,0.90862,0,0,0,0,0,w20100716_02161_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_0,10.00000,55393.56053,24.51720,24.51300,24.52410,24.52760,0.93566,0.92905,0.91533,0.94301,0,0,0,0,0,w20100716_02225_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,0_0,10.00000,55393.57216,24.52210,24.51790,24.52770,24.52920,0.88076,0.86660,0.85164,0.88809,0,0,0,0,0,w20100716_02290_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,0_1,10.00000,55393.58139,24.52450,24.52150,24.53300,24.53780,0.81442,0.80953,0.79657,0.82659,0,0,0,0,0,w20100716_02354_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_0,10.00000,55393.60923,24.53190,24.52550,24.53430,24.53280,0.75287,0.74039,0.73622,0.75744,0,0,0,0,0,w20100716_02459_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_1,10.00000,55393.61851,24.53420,24.53080,24.53530,24.53850,0.78120,0.78069,0.76758,0.79426,0,0,0,0,0,w20100716_02523_sf_st,U/UKIDSS/DXS30,J,SA09J
EN,11,K,0_0,10.00000,55398.37197,24.08340,24.06990,24.06490,24.07220,0.79113,0.81965,0.81547,0.79988,0,0,0,0,0,w20100721_00306_sf_st,U/UKIDSS/DXS29,K,EN11K
EN,11,K,0_1,10.00000,55398.39774,23.95380,23.94560,23.94040,23.93570,0.80681,0.81046,0.83113,0.88427,0,0,0,0,0,w20100721_00370_sf_st,U/UKIDSS/DXS29,K,EN11K
SA,10,K,0_0,10.00000,55398.41224,24.06400,24.05400,24.04400,24.05200,0.98806,1.13083,1.29085,1.07379,6,101,101,101,101,w20100721_00435_sf_st,U/UKIDSS/DXS30,K,SA10K
SA,10,K,0_0,10.00000,55398.44494,23.77300,23.76300,23.75300,23.76100,0.85049,0.96070,1.13898,0.96484,6,101,101,101,101,w20100721_00605_sf_st,U/UKIDSS/DXS30,K,SA10K
SA,9,J,1_1,10.00000,55398.46926,24.19890,24.19220,24.19800,24.20550,0.83382,0.85075,0.92640,0.95609,0,0,0,0,0,w20100721_00766_sf_st,U/UKIDSS/DXS30,J,SA09J
SA,9,J,1_0,10.00000,55398.47852,24.45930,24.44970,24.46240,24.46670,0.82800,0.82922,0.88019,0.95036,0,0,0,0,0,w20100721_00830_sf_st,U/UKIDSS/DXS30,J,SA09J
